"","algorithm","iomode","image","nthreads","imsize","task_clock","context_switches","cpu_migrations","page_faults","time_elapsed"
"5252","pth","withoutIO","triple_spiral",4,512,466.414113,7,4,67,0.117303777
"5253","pth","withoutIO","triple_spiral",4,512,469.256862,2,4,69,0.118315016
"5254","pth","withoutIO","triple_spiral",4,512,467.56479,5,4,69,0.117943871
"5255","pth","withoutIO","triple_spiral",4,512,466.641857,6,4,69,0.117573233
"5256","pth","withoutIO","triple_spiral",4,512,467.795507,1,4,66,0.117797511
"5257","pth","withoutIO","triple_spiral",4,512,469.953401,4,4,69,0.118253282
"5258","pth","withoutIO","triple_spiral",4,512,466.053089,7,4,69,0.117384701
"5259","pth","withoutIO","triple_spiral",4,512,466.031489,4,5,66,0.117345653
"5260","pth","withoutIO","triple_spiral",4,512,466.496868,4,4,69,0.117468057
"5261","pth","withoutIO","triple_spiral",4,1024,1857.854763,5,4,69,0.465829552
"5262","pth","withoutIO","triple_spiral",4,1024,1874.974845,11,4,69,0.470770593
"5263","pth","withoutIO","triple_spiral",4,1024,1867.891038,6,4,68,0.468168777
"5264","pth","withoutIO","triple_spiral",4,1024,1865.182577,8,4,68,0.467195584
"5265","pth","withoutIO","triple_spiral",4,1024,1861.360383,12,5,68,0.466525978
"5266","pth","withoutIO","triple_spiral",4,1024,1863.952195,1,4,69,0.467145533
"5267","pth","withoutIO","triple_spiral",4,1024,1858.969575,9,4,69,0.466381758
"5268","pth","withoutIO","triple_spiral",4,1024,1876.971641,7,4,66,0.470969616
"5269","pth","withoutIO","triple_spiral",4,1024,1862.617242,3,4,68,0.466948837
"5270","pth","withoutIO","triple_spiral",4,1024,1868.073216,11,4,69,0.46813363
"5271","pth","withoutIO","triple_spiral",4,2048,7478.533334,19,5,68,1.87211123
"5272","pth","withoutIO","triple_spiral",4,2048,7545.846155,15,5,69,1.88866513
"5273","pth","withoutIO","triple_spiral",4,2048,7434.663511,16,5,70,1.860143931
"5274","pth","withoutIO","triple_spiral",4,2048,7414.514836,19,5,69,1.856523219
"5275","pth","withoutIO","triple_spiral",4,2048,7308.752199,16,4,68,1.828963662
"5276","pth","withoutIO","triple_spiral",4,2048,7440.625204,18,4,68,1.862229577
"5277","pth","withoutIO","triple_spiral",4,2048,7477.756616,20,5,68,1.872213998
"5278","pth","withoutIO","triple_spiral",4,2048,7406.328229,15,4,69,1.854125076
"5279","pth","withoutIO","triple_spiral",4,2048,7441.522659,15,4,69,1.862424757
"5280","pth","withoutIO","triple_spiral",4,2048,7568.485179,19,6,69,1.894565739
"5281","pth","withoutIO","triple_spiral",4,4096,29863.901615,59,4,69,7.469769526
"5282","pth","withoutIO","triple_spiral",4,4096,29799.912667,59,4,69,7.455598861
"5283","pth","withoutIO","triple_spiral",4,4096,29846.235683,57,4,67,7.466184668
"5284","pth","withoutIO","triple_spiral",4,4096,29841.317671,59,4,68,7.464737844
"5285","pth","withoutIO","triple_spiral",4,4096,29793.909568,58,4,68,7.451085787
"5286","pth","withoutIO","triple_spiral",4,4096,29835.391276,54,4,68,7.462156193
"5287","pth","withoutIO","triple_spiral",4,4096,29825.640199,51,5,69,7.459722631
"5288","pth","withoutIO","triple_spiral",4,4096,29715.833515,54,4,69,7.431400303
"5289","pth","withoutIO","triple_spiral",4,4096,29766.949683,55,4,68,7.44516961
"5290","pth","withoutIO","triple_spiral",4,4096,29733.031249,54,4,67,7.436559921
"5291","pth","withoutIO","triple_spiral",4,8192,119564.608522,211,6,68,29.89881509
"5292","pth","withoutIO","triple_spiral",4,8192,119819.58162,215,4,69,29.962540409
"5293","pth","withoutIO","triple_spiral",4,8192,119751.895338,216,4,66,29.945260926
"5294","pth","withoutIO","triple_spiral",4,8192,119463.451737,217,4,69,29.875971075
"5295","pth","withoutIO","triple_spiral",4,8192,119517.141405,214,4,67,29.882889369
"5296","pth","withoutIO","triple_spiral",4,8192,119807.944354,215,5,69,29.958209427
"5297","pth","withoutIO","triple_spiral",4,8192,119633.760934,210,4,69,29.916270406
"5298","pth","withoutIO","triple_spiral",4,8192,119720.572628,214,4,69,29.936422015
"5299","pth","withoutIO","triple_spiral",4,8192,119691.563547,214,4,68,29.930547813
"5300","pth","withoutIO","triple_spiral",4,8192,119717.30784,211,5,68,29.934310905
"5301","pth","withoutIO","triple_spiral",8,16,1.367956,9,9,78,0.00103758
"5302","pth","withoutIO","triple_spiral",8,16,1.348816,9,7,76,0.001013982
"5303","pth","withoutIO","triple_spiral",8,16,1.390533,10,7,77,0.001042254
"5304","pth","withoutIO","triple_spiral",8,16,1.393645,12,8,76,0.001046597
"5305","pth","withoutIO","triple_spiral",8,16,1.561063,9,8,76,0.001150857
"5306","pth","withoutIO","triple_spiral",8,16,1.355704,9,7,75,0.00104788
"5307","pth","withoutIO","triple_spiral",8,16,1.444398,13,9,76,0.001069746
"5308","pth","withoutIO","triple_spiral",8,16,1.356979,10,8,75,0.001034003
"5309","pth","withoutIO","triple_spiral",8,16,1.397355,13,8,78,0.001052003
"5310","pth","withoutIO","triple_spiral",8,16,1.396109,10,9,77,0.001091802
"5311","pth","withoutIO","triple_spiral",8,32,2.71012,9,7,75,0.001198122
"5312","pth","withoutIO","triple_spiral",8,32,2.820604,10,7,76,0.001177787
"5313","pth","withoutIO","triple_spiral",8,32,2.741479,10,8,76,0.001207607
"5314","pth","withoutIO","triple_spiral",8,32,2.734523,8,7,76,0.001185965
"5315","pth","withoutIO","triple_spiral",8,32,2.713347,12,7,76,0.001183554
"5316","pth","withoutIO","triple_spiral",8,32,2.756282,11,7,74,0.001227872
"5317","pth","withoutIO","triple_spiral",8,32,2.730662,8,8,76,0.00120281
"5318","pth","withoutIO","triple_spiral",8,32,2.826605,12,8,76,0.001268864
"5319","pth","withoutIO","triple_spiral",8,32,2.934103,13,8,76,0.001229306
"5320","pth","withoutIO","triple_spiral",8,32,2.756595,9,8,76,0.001217551
"5321","pth","withoutIO","triple_spiral",8,64,8.396527,17,8,76,0.001829346
"5322","pth","withoutIO","triple_spiral",8,64,8.415466,14,7,80,0.001826038
"5323","pth","withoutIO","triple_spiral",8,64,8.625277,16,8,76,0.001850939
"5324","pth","withoutIO","triple_spiral",8,64,8.468838,14,8,76,0.001855071
"5325","pth","withoutIO","triple_spiral",8,64,8.532785,11,8,76,0.001886937
"5326","pth","withoutIO","triple_spiral",8,64,8.339572,10,8,76,0.001861436
"5327","pth","withoutIO","triple_spiral",8,64,8.34991,8,7,78,0.001812941
"5328","pth","withoutIO","triple_spiral",8,64,8.432519,13,8,75,0.001798344
"5329","pth","withoutIO","triple_spiral",8,64,8.275267,13,7,75,0.001794965
"5330","pth","withoutIO","triple_spiral",8,64,8.400354,14,7,78,0.001807014
"5331","pth","withoutIO","triple_spiral",8,128,30.247147,16,10,75,0.004577594
"5332","pth","withoutIO","triple_spiral",8,128,30.649875,12,7,75,0.004667053
"5333","pth","withoutIO","triple_spiral",8,128,30.33143,11,8,76,0.004583823
"5334","pth","withoutIO","triple_spiral",8,128,30.267908,11,7,77,0.004619473
"5335","pth","withoutIO","triple_spiral",8,128,30.38195,16,8,77,0.004738947
"5336","pth","withoutIO","triple_spiral",8,128,30.493294,12,9,77,0.004783958
"5337","pth","withoutIO","triple_spiral",8,128,30.932228,8,7,79,0.004849454
"5338","pth","withoutIO","triple_spiral",8,128,30.746742,11,8,75,0.004717311
"5339","pth","withoutIO","triple_spiral",8,128,30.41796,17,8,77,0.004727028
"5340","pth","withoutIO","triple_spiral",8,128,30.474156,18,7,76,0.004711148
"5341","pth","withoutIO","triple_spiral",8,256,118.400893,11,7,77,0.01569929
"5342","pth","withoutIO","triple_spiral",8,256,118.584197,7,7,75,0.015820344
"5343","pth","withoutIO","triple_spiral",8,256,117.88747,18,8,77,0.015550445
"5344","pth","withoutIO","triple_spiral",8,256,117.776535,9,8,76,0.015663703
"5345","pth","withoutIO","triple_spiral",8,256,118.209325,9,7,76,0.015718411
"5346","pth","withoutIO","triple_spiral",8,256,118.082533,10,7,77,0.015618125
"5347","pth","withoutIO","triple_spiral",8,256,118.908318,8,7,77,0.015757235
"5348","pth","withoutIO","triple_spiral",8,256,117.626212,9,7,76,0.015566529
"5349","pth","withoutIO","triple_spiral",8,256,117.765757,9,7,77,0.015602239
"5350","pth","withoutIO","triple_spiral",8,256,117.735153,9,8,76,0.015577981
"5351","pth","withoutIO","triple_spiral",8,512,468.197545,19,8,75,0.059798574
"5352","pth","withoutIO","triple_spiral",8,512,468.021299,19,7,77,0.059494258
"5353","pth","withoutIO","triple_spiral",8,512,466.44652,22,7,78,0.059262245
"5354","pth","withoutIO","triple_spiral",8,512,449.748463,23,8,75,0.057100899
"5355","pth","withoutIO","triple_spiral",8,512,460.405532,22,7,75,0.05882275
"5356","pth","withoutIO","triple_spiral",8,512,460.754475,25,7,75,0.058726708
"5357","pth","withoutIO","triple_spiral",8,512,461.870722,22,8,78,0.059031109
"5358","pth","withoutIO","triple_spiral",8,512,474.49738,17,7,75,0.060361088
"5359","pth","withoutIO","triple_spiral",8,512,548.803244,26,8,75,0.069572284
"5360","pth","withoutIO","triple_spiral",8,512,549.330987,21,8,78,0.069504526
"5361","pth","withoutIO","triple_spiral",8,1024,2260.766923,25,7,78,0.284167951
"5362","pth","withoutIO","triple_spiral",8,1024,2194.479013,31,7,77,0.275803996
"5363","pth","withoutIO","triple_spiral",8,1024,2276.169432,32,8,78,0.285884205
"5364","pth","withoutIO","triple_spiral",8,1024,2281.926207,40,7,77,0.287010964
"5365","pth","withoutIO","triple_spiral",8,1024,2278.431394,38,7,75,0.28604871
"5366","pth","withoutIO","triple_spiral",8,1024,2266.046035,26,7,76,0.28499046
"5367","pth","withoutIO","triple_spiral",8,1024,2269.168523,33,7,76,0.285938448
"5368","pth","withoutIO","triple_spiral",8,1024,2204.596311,30,8,75,0.276882379
"5369","pth","withoutIO","triple_spiral",8,1024,2199.048574,44,8,75,0.276906451
"5370","pth","withoutIO","triple_spiral",8,1024,2274.604382,48,8,78,0.2859052
"5371","pth","withoutIO","triple_spiral",8,2048,9078.864969,44,8,76,1.136994721
"5372","pth","withoutIO","triple_spiral",8,2048,8984.3111,40,7,78,1.126369562
"5373","pth","withoutIO","triple_spiral",8,2048,9122.642845,45,7,75,1.143659839
"5374","pth","withoutIO","triple_spiral",8,2048,8873.566091,57,7,76,1.111288639
"5375","pth","withoutIO","triple_spiral",8,2048,9032.082549,54,8,74,1.131092551
"5376","pth","withoutIO","triple_spiral",8,2048,8989.893695,42,8,75,1.12645207
"5377","pth","withoutIO","triple_spiral",8,2048,9039.487384,46,8,78,1.13231649
"5378","pth","withoutIO","triple_spiral",8,2048,9024.518751,38,7,76,1.130238118
"5379","pth","withoutIO","triple_spiral",8,2048,9108.837344,51,7,75,1.140994627
"5380","pth","withoutIO","triple_spiral",8,2048,9123.587459,46,8,75,1.142775882
"5381","pth","withoutIO","triple_spiral",8,4096,36301.10704,116,8,77,4.542101176
"5382","pth","withoutIO","triple_spiral",8,4096,35565.114087,96,7,76,4.450966246
"5383","pth","withoutIO","triple_spiral",8,4096,36145.046606,97,8,76,4.522326742
"5384","pth","withoutIO","triple_spiral",8,4096,36783.238912,92,7,76,4.602001591
"5385","pth","withoutIO","triple_spiral",8,4096,36239.704992,117,7,75,4.534021185
"5386","pth","withoutIO","triple_spiral",8,4096,36324.625138,101,8,76,4.545787136
"5387","pth","withoutIO","triple_spiral",8,4096,36324.257736,121,8,75,4.544959213
"5388","pth","withoutIO","triple_spiral",8,4096,36462.945624,120,7,76,4.562378263
"5389","pth","withoutIO","triple_spiral",8,4096,36025.4314,102,7,75,4.506472961
"5390","pth","withoutIO","triple_spiral",8,4096,36354.325678,102,7,76,4.548886788
"5391","pth","withoutIO","triple_spiral",8,8192,144124.01944,318,7,75,18.0214646
"5392","pth","withoutIO","triple_spiral",8,8192,144215.110742,326,7,76,18.037766509
"5393","pth","withoutIO","triple_spiral",8,8192,145441.703572,350,8,75,18.191162332
"5394","pth","withoutIO","triple_spiral",8,8192,144185.977867,384,10,76,18.032769929
"5395","pth","withoutIO","triple_spiral",8,8192,144834.492328,340,7,76,18.112388802
"5396","pth","withoutIO","triple_spiral",8,8192,143677.136277,321,7,76,17.966025753
"5397","pth","withoutIO","triple_spiral",8,8192,145111.886109,340,9,76,18.151704222
"5398","pth","withoutIO","triple_spiral",8,8192,144668.243424,373,8,75,18.091554444
"5399","pth","withoutIO","triple_spiral",8,8192,142762.820203,341,8,76,17.854315075
"5400","pth","withoutIO","triple_spiral",8,8192,143490.666206,325,8,76,17.94271683
"5401","pth","withoutIO","triple_spiral",16,16,2.031888,36,18,94,0.001340134
"5402","pth","withoutIO","triple_spiral",16,16,1.840691,34,18,95,0.001090636
"5403","pth","withoutIO","triple_spiral",16,16,1.86067,37,20,93,0.001078149
"5404","pth","withoutIO","triple_spiral",16,16,1.750385,35,19,94,0.001064489
"5405","pth","withoutIO","triple_spiral",16,16,1.965175,35,20,93,0.001250966
"5406","pth","withoutIO","triple_spiral",16,16,1.944513,23,18,91,0.001153987
"5407","pth","withoutIO","triple_spiral",16,16,1.822803,40,24,95,0.00118261
"5408","pth","withoutIO","triple_spiral",16,16,1.734546,41,21,94,0.001065171
"5409","pth","withoutIO","triple_spiral",16,16,1.813703,32,17,90,0.0011837
"5410","pth","withoutIO","triple_spiral",16,16,1.733497,28,18,93,0.001086508
"5411","pth","withoutIO","triple_spiral",16,32,3.203905,25,16,93,0.001276831
"5412","pth","withoutIO","triple_spiral",16,32,3.245965,23,15,93,0.001355592
"5413","pth","withoutIO","triple_spiral",16,32,3.347596,27,15,92,0.001365724
"5414","pth","withoutIO","triple_spiral",16,32,3.201101,26,16,94,0.001324251
"5415","pth","withoutIO","triple_spiral",16,32,3.19877,26,17,93,0.001284646
"5416","pth","withoutIO","triple_spiral",16,32,3.29882,24,15,94,0.00128578
"5417","pth","withoutIO","triple_spiral",16,32,3.281265,23,18,92,0.001324123
"5418","pth","withoutIO","triple_spiral",16,32,3.370617,23,15,91,0.001398426
"5419","pth","withoutIO","triple_spiral",16,32,3.478653,27,15,93,0.001369859
"5420","pth","withoutIO","triple_spiral",16,32,3.463074,27,16,94,0.001482991
"5421","pth","withoutIO","triple_spiral",16,64,9.888346,15,14,93,0.001925973
"5422","pth","withoutIO","triple_spiral",16,64,10.029631,11,14,93,0.001956128
"5423","pth","withoutIO","triple_spiral",16,64,9.998481,23,16,94,0.002017
"5424","pth","withoutIO","triple_spiral",16,64,9.957137,16,14,93,0.001958949
"5425","pth","withoutIO","triple_spiral",16,64,9.963273,19,14,93,0.002019063
"5426","pth","withoutIO","triple_spiral",16,64,9.956635,21,14,92,0.001976606
"5427","pth","withoutIO","triple_spiral",16,64,9.683868,17,17,91,0.001925636
"5428","pth","withoutIO","triple_spiral",16,64,9.984128,15,14,94,0.001988221
"5429","pth","withoutIO","triple_spiral",16,64,9.997392,19,16,94,0.001963989
"5430","pth","withoutIO","triple_spiral",16,64,10.158754,24,17,95,0.00203242
"5431","pth","withoutIO","triple_spiral",16,128,36.702195,17,17,92,0.005412056
"5432","pth","withoutIO","triple_spiral",16,128,35.833838,16,16,94,0.005332376
"5433","pth","withoutIO","triple_spiral",16,128,37.682451,20,18,93,0.005553852
"5434","pth","withoutIO","triple_spiral",16,128,36.526082,19,15,93,0.005389587
"5435","pth","withoutIO","triple_spiral",16,128,36.816352,16,16,93,0.005379791
"5436","pth","withoutIO","triple_spiral",16,128,36.153661,22,17,92,0.005344459
"5437","pth","withoutIO","triple_spiral",16,128,36.258999,22,18,92,0.005309712
"5438","pth","withoutIO","triple_spiral",16,128,35.667134,15,16,93,0.005244544
"5439","pth","withoutIO","triple_spiral",16,128,36.140391,14,16,93,0.005277517
"5440","pth","withoutIO","triple_spiral",16,128,35.460584,23,19,92,0.005279564
"5441","pth","withoutIO","triple_spiral",16,256,145.61744,43,24,94,0.020794229
"5442","pth","withoutIO","triple_spiral",16,256,139.053904,46,16,91,0.018169702
"5443","pth","withoutIO","triple_spiral",16,256,140.038876,34,15,92,0.018424248
"5444","pth","withoutIO","triple_spiral",16,256,141.715566,32,15,94,0.018527748
"5445","pth","withoutIO","triple_spiral",16,256,139.855922,60,16,94,0.018424582
"5446","pth","withoutIO","triple_spiral",16,256,142.464922,29,14,96,0.018745378
"5447","pth","withoutIO","triple_spiral",16,256,140.794192,51,15,96,0.018504419
"5448","pth","withoutIO","triple_spiral",16,256,140.065519,40,15,93,0.018265829
"5449","pth","withoutIO","triple_spiral",16,256,141.600596,49,16,94,0.018458142
"5450","pth","withoutIO","triple_spiral",16,256,138.953056,59,16,93,0.018199631
"5451","pth","withoutIO","triple_spiral",16,512,552.198187,56,14,94,0.070491146
"5452","pth","withoutIO","triple_spiral",16,512,571.503121,58,15,93,0.07258826
"5453","pth","withoutIO","triple_spiral",16,512,570.670542,58,15,93,0.072724484
"5454","pth","withoutIO","triple_spiral",16,512,569.790268,59,14,94,0.072381072
"5455","pth","withoutIO","triple_spiral",16,512,571.514718,66,15,94,0.073242262
"5456","pth","withoutIO","triple_spiral",16,512,573.698812,57,15,92,0.072903939
"5457","pth","withoutIO","triple_spiral",16,512,574.36903,52,15,93,0.073290211
"5458","pth","withoutIO","triple_spiral",16,512,552.388338,57,14,93,0.070330747
"5459","pth","withoutIO","triple_spiral",16,512,564.045042,71,16,96,0.071488032
"5460","pth","withoutIO","triple_spiral",16,512,587.353884,59,15,94,0.076385744
"5461","pth","withoutIO","triple_spiral",16,1024,2283.049235,182,15,92,0.28739996
"5462","pth","withoutIO","triple_spiral",16,1024,2280.885368,173,15,94,0.28703975
"5463","pth","withoutIO","triple_spiral",16,1024,2276.669707,179,14,93,0.285916652
"5464","pth","withoutIO","triple_spiral",16,1024,2286.173015,161,14,93,0.287723206
"5465","pth","withoutIO","triple_spiral",16,1024,2282.424775,175,15,92,0.287262023
"5466","pth","withoutIO","triple_spiral",16,1024,2279.471056,176,14,91,0.286611956
"5467","pth","withoutIO","triple_spiral",16,1024,2272.308511,185,16,94,0.285574955
"5468","pth","withoutIO","triple_spiral",16,1024,2273.92006,183,16,94,0.285488159
"5469","pth","withoutIO","triple_spiral",16,1024,2250.574986,168,15,95,0.282632739
"5470","pth","withoutIO","triple_spiral",16,1024,2260.019635,172,16,94,0.284264933
"5471","pth","withoutIO","triple_spiral",16,2048,9009.444878,594,15,93,1.128780232
"5472","pth","withoutIO","triple_spiral",16,2048,8828.677538,590,15,94,1.106697166
"5473","pth","withoutIO","triple_spiral",16,2048,9111.752959,601,15,93,1.141600347
"5474","pth","withoutIO","triple_spiral",16,2048,8972.180862,599,15,93,1.123220719
"5475","pth","withoutIO","triple_spiral",16,2048,9104.213706,624,16,94,1.140571276
"5476","pth","withoutIO","triple_spiral",16,2048,9104.427449,600,15,94,1.139487677
"5477","pth","withoutIO","triple_spiral",16,2048,9125.800147,603,14,93,1.142305087
"5478","pth","withoutIO","triple_spiral",16,2048,9109.466944,610,15,91,1.142415193
"5479","pth","withoutIO","triple_spiral",16,2048,9112.695308,603,15,94,1.141024093
"5480","pth","withoutIO","triple_spiral",16,2048,9085.397201,606,14,95,1.139730919
"5481","pth","withoutIO","triple_spiral",16,4096,36373.589215,2350,15,94,4.552115969
"5482","pth","withoutIO","triple_spiral",16,4096,36188.372063,2325,16,94,4.528551383
"5483","pth","withoutIO","triple_spiral",16,4096,36389.778614,2351,14,93,4.551900574
"5484","pth","withoutIO","triple_spiral",16,4096,36019.314175,2369,15,94,4.506009973
"5485","pth","withoutIO","triple_spiral",16,4096,36224.189254,2360,16,92,4.532307752
"5486","pth","withoutIO","triple_spiral",16,4096,35689.528584,2304,15,93,4.465898552
"5487","pth","withoutIO","triple_spiral",16,4096,36345.033527,2357,15,93,4.546623535
"5488","pth","withoutIO","triple_spiral",16,4096,36399.915421,2328,23,93,4.554968212
"5489","pth","withoutIO","triple_spiral",16,4096,36401.097168,2338,18,93,4.553356019
"5490","pth","withoutIO","triple_spiral",16,4096,35652.257224,2309,14,94,4.460494842
